,BA,,,,Nividia,,,0, .IXIC,,,,GE,,,, NOK,,,,,36526,45809
Date,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,,,
24/05/2021, $252.60 ,241.23098,238.6801619,-0.010098251, $16.28 ,15.549,14.6016381,-0.058200701," $13,820.87 ",14013.3714,13745.32933,-0.019394004, $71.69 ,68.28366,65.2276381,-0.042625849, $5.29 ,4.736,4.734280952,-0.000324962,,,
01/06/2021, $258.40 ,242.35098,240.6704333,-0.006503772, $17.66 ,15.35056,14.79251905,-0.031597359," $13,836.17 ",13924.1878,13775.23805,-0.010765242, $71.54 ,67.83556,65.87961429,-0.027338793, $5.69 ,4.929,4.810233333,-0.020891234,,,
07/06/2021, $256.31 ,245.10012,242.6761476,-0.00945719, $17.94 ,15.44456,14.98195714,-0.025787262," $14,069.42 ",13875.8152,13815.67933,-0.004274224, $70.03 ,68.55748,66.39052857,-0.030944867, $5.69 ,5.141,4.878804762,-0.046080007,,,
14/06/2021, $249.20 ,248.94212,244.2766238,-0.018721895, $19.38 ,15.84266,15.2379381,-0.031211453," $14,196.21 ",13800.7354,13845.63514,0.003162798, $68.86 ,68.9259,66.90737143,-0.029315132, $5.48 ,5.292,4.938328571,-0.064538582,,,
21/06/2021, $252.30 ,250.56114,246.369481,-0.016613789, $19.42 ,16.38114,15.5042,-0.04515654," $14,414.46 ",13806.1952,13878.27676,0.005000643, $65.92 ,69.45862,67.14682381,-0.035070415, $5.65 ,5.394,4.741185714,-0.115542351,,,
28/06/2021, $245.08 ,253.76114,247.8876333,-0.023965671, $20.51 ,17.29494,15.81722381,-0.072065085," $14,649.11 ",13907.8512,13914.98881,0.000487238, $67.86 ,69.70756,67.6399619,-0.030468359, $5.50 ,5.46,4.765471429,-0.126277922,,,
06/07/2021, $240.38 ,252.25714,248.9776333,-0.01364301, $20.88 ,18.13454,16.08312381,-0.098271434," $14,755.33 ",14067.4274,13945.7609,-0.008245596, $66.32 ,69.60798,68.01455238,-0.024027438, $5.51 ,5.559,4.820709524,-0.133991012,,,
12/07/2021, $240.77 ,248.654,250.0281095,0.005707146, $20.53 ,18.9801,16.32885238,-0.129122556," $14,803.68 ",14233.0746,13975.69238,-0.017386372, $65.40 ,68.84126,68.27653333,-0.008635492, $6.00 ,5.601,4.90642381,-0.115762698,,,
19/07/2021, $224.63 ,245.546,249.7909667,0.018897595, $19.89 ,19.6229,16.55521905,-0.154255592," $14,846.06 ",14416.9062,14027.54933,-0.026226281, $65.27 ,67.79572,68.21963333,0.006494616, $5.96 ,5.566,4.983566667,-0.097723714,,,
26/07/2021, $237.49 ,240.632,249.8094095,0.038643351, $19.85 ,20.14162,16.83750476,-0.166429015," $14,863.65 ",14563.7568,14087.65957,-0.032030985, $67.11 ,66.86968,68.06552857,0.017818275, $6.23 ,5.628,5.085,-0.087158909,,,
02/08/2021, $233.57 ,237.67,248.087981,0.044603249, $20.73 ,20.24402,17.2035381,-0.146649395," $14,896.48 ",14693.7262,14157.31938,-0.036008977, $66.72 ,66.15274,67.82518571,0.025066031, $6.29 ,5.724,5.183333333,-0.085956545,,,
09/08/2021, $241.15 ,235.368,246.3062143,0.04535855, $20.51 ,20.33062,17.53665714,-0.136237705," $14,894.61 ",14783.5638,14217.98129,-0.037972292, $66.73 ,66.39172,67.75731905,0.020463318, $6.15 ,5.84,5.26702381,-0.093204748,,,
16/08/2021, $232.03 ,235.522,245.0852667,0.041215647, $20.87 ,20.37616,17.8924,-0.119038969," $14,794.68 ",14833.037,14281.745,-0.037262851, $64.91 ,66.16394,67.70930952,0.023807697, $6.07 ,5.998,5.360357143,-0.105048247,,,
23/08/2021, $223.10 ,233.774,243.4290762,0.043276899, $22.72 ,20.30276,18.31392381,-0.087529099," $15,144.48 ",14860.893,14360.66924,-0.033030096, $66.06 ,66.24734,67.67211905,0.021568346, $6.10 ,6.1255,5.456547619,-0.109664325,,,
30/08/2021, $223.84 ,233.468,241.6843143,0.036706193, $23.04 ,20.36922,18.72209048,-0.071480689," $15,380.07 ",14859.094,14430.89095,-0.027841426, $66.81 ,66.15024,67.57491429,0.021322703, $6.09 ,6.1395,5.548928571,-0.096973962,,,
07/09/2021, $216.71 ,230.738,239.7005048,0.041357135, $22.90 ,20.93622,19.04041429,-0.082789891," $15,403.44 ",14918.7794,14494.74533,-0.027528536, $65.31 ,66.3077,67.41547143,0.016962055, $6.04 ,6.1675,5.63702381,-0.087827184,,,
13/09/2021, $216.31 ,227.366,238.2390762,0.050266174, $22.96 ,21.57422,19.3812,-0.095498171," $15,215.44 ",15022.064,14549.63614,-0.031049234, $65.26 ,66.24796,67.28092857,0.015828728, $5.85 ,6.1395,5.714166667,-0.072706553,,,
20/09/2021, $222.62 ,222.398,237.1900286,0.066445192, $22.53 ,22.00742,19.70805714,-0.102037447," $15,085.44 ",15123.4564,14591.24876,-0.035279564, $64.85 ,65.9654,67.04962381,0.016720186, $5.62 ,6.0895,5.74702381,-0.060938824,,,
27/09/2021, $229.94 ,220.516,236.8490714,0.071031915, $21.80 ,22.49862,20.02006667,-0.113700323," $15,003.16 ",15187.6228,14637.01233,-0.036699636, $66.65 ,65.67042,67.01554286,0.020182827, $5.66 ,6.03,5.769880952,-0.045957429,,,
04/10/2021, $229.00 ,221.88398,236.2726476,0.06283261, $21.32 ,22.8325,20.33035238,-0.117350512," $14,755.72 ",15245.774,14687.85938,-0.037810062, $66.64 ,65.65736,66.96931429,0.019686982, $5.88 ,5.94,5.804642857,-0.023019922,,,
11/10/2021, $232.10 ,222.91598,236.0726476,0.056685341, $21.93 ,22.6479,20.64982857,-0.091107174," $14,904.98 ",15217.509,14749.21176,-0.03141885, $65.91 ,65.77498,66.94501429,0.017752996, $5.98 ,5.852,5.843928571,-0.001349737,,,
18/10/2021, $218.66 ,225.99398,234.4564571,0.038701533, $23.13 ,22.3037,20.9761381,-0.057395672," $15,222.26 ",15092.6388,14815.94424,-0.018176976, $66.21 ,65.74014,66.68392381,0.014254141, $5.98 ,5.81,5.876785714,0.01116818,,,
25/10/2021, $214.85 ,226.46398,232.3828524,0.027548859, $25.71 ,22.1101,21.35937619,-0.029200817," $15,504.12 ",14992.9468,14895.37038,-0.006293579, $69.06 ,65.85964,66.56568095,0.010223351, $5.98 ,5.798,5.890833333,0.015523969,,,
01/11/2021, $224.58 ,224.90998,230.8719,0.026546977, $31.40 ,22.1433,22.00036667,-0.004552017," $16,053.39 ",14994.3092,14989.84481,-0.000278097, $68.24 ,66.05006,66.48062857,0.006309612, $5.80 ,5.824,5.896071429,0.012426108,,,
08/11/2021, $226.99 ,223.838,229.814281,0.026328389, $32.31 ,22.7782,22.61631905,-0.005010243," $16,038.23 ",15078.0462,15077.5601,-3.03091E-05, $72.29 ,66.89334,66.64436667,-0.003443867, $5.90 ,5.896,5.916071429,0.003401937,,,
15/11/2021, $233.94 ,223.436,228.9399952,0.02352738, $33.09 ,24.6984,23.26717619,-0.043255072," $16,121.12 ",15288.0916,15158.82957,-0.008018181, $67.63 ,67.21198,66.72586667,-0.007187815, $5.89 ,5.924,5.9275,0.000594228,,,
22/11/2021, $215.02 ,223.804,227.5085667,0.01722894, $34.65 ,26.896,23.94059048,-0.085300589," $16,212.23 ",15544.5942,15233.26386,-0.019203426, $63.68 ,68.34278,66.52656667,-0.028523088, $5.85 ,5.928,5.944166667,0.002763533,,,
29/11/2021, $204.28 ,223.076,225.789519,0.013283332, $33.41 ,29.1274,24.53759048,-0.137370092," $15,833.11 ",15787.8222,15284.58686,-0.031783725, $62.50 ,68.68756,66.34490476,-0.037481224, $5.79 ,5.91,5.9575,0.0082038,,,
06/12/2021, $212.68 ,220.962,224.4518952,0.016409145, $32.45 ,31.4308,25.10502857,-0.194945035," $15,796.05 ",15985.817,15331.8429,-0.041401108, $61.57 ,68.18036,66.16294286,-0.032763682, $6.06 ,5.884,5.960357143,0.012600189,,,
13/12/2021, $202.81 ,218.58198,223.4128476,0.023819672, $31.16 ,32.9714,25.6418381,-0.235223424," $15,637.06 ",16051.6154,15369.50971,-0.043621095, $59.99 ,66.86846,65.91163333,-0.015948706, $6.15 ,5.846,5.969404762,0.020065815,,,
20/12/2021, $205.13 ,213.74598,221.8718952,0.03961349, $30.06 ,33.1812,26.1278381,-0.234650584," $15,697.98 ",16000.1488,15409.23971,-0.037642374, $58.84 ,65.5354,65.51748571,-0.000304476, $6.25 ,5.898,5.970357143,0.011577143,,,
27/12/2021, $208.94 ,207.98398,220.6989095,0.06085524, $31.33 ,32.9512,26.63245714,-0.201683462," $15,901.47 ",15919.9146,15457.09662,-0.029105358, $59.79 ,63.07526,65.18764286,0.035327141, $6.40 ,5.948,5.975395238,0.004283317,,,
03/01/2022, $218.93 ,206.76744,219.6408143,0.058801326, $30.71 ,32.3454,27.11831429,-0.170202394," $15,852.14 ",15835.2864,15502.69305,-0.02098098, $63.63 ,61.31652,65.0397619,0.058515318, $6.34 ,6.02,5.984561905,-0.005589605,,,
10/01/2022, $226.89 ,209.69744,219.3960524,0.042745879, $28.60 ,31.682,27.48640476,-0.146724785," $15,319.03 ",15773.1346,15527.66219,-0.016024015, $64.51 ,60.54046,65.0205,0.069451524, $6.26 ,6.12916,5.993609524,-0.021653431,,,
18/01/2022, $229.67 ,212.53946,219.7089095,0.031216308, $26.64 ,31.1418,27.67288095,-0.130224456," $14,740.54 ",15776.939,15508.42695,-0.018215885, $64.56 ,60.76574,64.94892857,0.064799578, $5.88 ,6.23916,5.983133333,-0.04354195,,,
24/01/2022, $206.21 ,217.91146,218.8695762,0.004646223, $24.06 ,30.371,27.72116667,-0.11014812," $14,002.65 ",15681.535,15442.83562,-0.017046728, $60.64 ,61.35198,64.65494762,0.054467296, $5.72 ,6.27916,5.965514286,-0.054833167,,,
31/01/2022, $209.10 ,218.12826,218.5071952,0.00181222, $25.82 ,29.4666,27.86011905,-0.062225702," $14,504.82 ",15502.2318,15400.04414,-0.007045085, $62.27 ,62.26434,64.51003333,0.036066357, $6.00 ,6.22516,5.963609524,-0.043591746,,,
07/02/2022, $223.23 ,218.1608,218.836719,0.003027904, $26.93 ,28.2662,28.0487381,-0.00807658," $14,509.56 ",15163.1668,15366.43057,0.014008957, $62.66 ,62.6253,64.38615714,0.028102805, $5.77 ,6.11916,5.9598,-0.027618718,,,
14/02/2022, $219.68 ,219.0208,218.696719,-0.001475241, $26.58 ,27.1636,28.24147619,0.040549101," $14,163.73 ",14883.836,15322.53981,0.030973746, $63.42 ,63.11944,64.3184381,0.018904754, $5.85 ,6.04,5.970752381,-0.0118372,,,
22/02/2022, $206.90 ,217.5788,217.599581,0.00010044, $24.22 ,26.4064,28.35661905,0.080530993," $13,696.86 ",14615.3204,15260.33519,0.047092158, $60.63 ,62.92528,64.0318619,0.018251753, $5.60 ,5.926,5.967657143,0.007445423,,,
28/02/2022, $207.31 ,213.0248,216.5667238,0.017085157, $24.67 ,26.0038,28.51580952,0.101845105," $13,837.59 ",14384.26,15216.61471,0.06015172, $59.78 ,62.7087,63.70527619,0.01667006, $5.42 ,5.844,5.945752381,0.018773502,,,
07/03/2022, $184.86 ,213.244,214.3172,0.005805474, $23.22 ,25.5196,28.57719048,0.131679176," $13,353.28 ",14175.5236,15142.72433,0.072431703, $58.26 ,61.9233,63.34135238,0.024338439, $4.98 ,5.787,5.898133333,0.02231593,,,
14/03/2022, $193.38 ,208.396,213.1133905,0.024394407, $26.57 ,25.6412,28.74095238,0.116668011," $13,899.28 ",14142.511,15079.72557,0.067428997, $59.69 ,61.75152,63.03077619,0.02143199, $5.34 ,5.727,5.867657143,0.026340289,,,
21/03/2022, $192.86 ,202.426,212.0663857,0.049985693, $28.36 ,25.1218,28.86709524,0.132071911," $14,218.76 ",13912.2036,15018.5179,0.07780666, $59.89 ,60.95118,62.59394762,0.027430573, $5.39 ,5.523,5.839561905,0.058731337,,,
28/03/2022, $197.58 ,197.06258,210.7806667,0.069430578, $28.95 ,25.0506,28.7502381,0.127811722," $14,646.90 ",13790.1482,14951.54248,0.079292828, $59.21 ,60.35746,62.1639381,0.030509731, $5.60 ,5.437,5.8298,0.070205541,,,
04/04/2022, $192.35 ,195.19856,209.1311429,0.072433495, $27.56 ,25.4058,28.52395238,0.113148718," $14,534.38 ",13801.1542,14879.93043,0.074222387, $57.47 ,59.65048,61.45787143,0.03145078, $5.59 ,5.345,5.815038095,0.084085527,,,
11/04/2022, $185.54 ,192.20656,206.826381,0.07879606, $22.78 ,26.3516,28.03295238,0.073817991," $13,685.95 ",13991.1622,14763.9699,0.056467248, $57.35 ,59.3667,60.96829524,0.027927121, $5.36 ,5.345,5.7898,0.082985075,,,
18/04/2022, $189.85 ,192.34256,205.6278095,0.069977611, $22.67 ,26.9302,27.4626381,0.023486048," $13,710.70 ",14130.5202,14644.84924,0.037512981, $58.36 ,58.90368,60.71535714,0.03104127, $5.41 ,5.379,5.768847619,0.072060558,,,
25/04/2022, $176.08 ,191.63656,204.2849524,0.071833214, $20.13 ,26.8416,26.83009048,-0.000571802," $13,011.45 ",14197.0536,14510.4841,0.024088829, $56.01 ,58.72072,60.40625714,0.030092966, $5.22 ,5.455,5.741704762,0.054924284,,,
02/05/2022, $157.99 ,188.27998,201.6806714,0.084819871, $20.40 ,26.06188,26.25632857,0.009531793," $12,985.01 ",14159.3364,14376.625,0.0167338, $50.26 ,58.4556,59.86763333,0.028092507, $5.34 ,5.469,5.707419048,0.044647762,,,
09/05/2022, $146.95 ,180.362,199.0206714,0.126972926, $18.26 ,24.41598,25.64180476,0.067150083," $11,990.61 ",13917.8734,14202.98448,0.023777865, $47.90 ,57.68016,59.29151905,0.033643154, $4.91 ,5.435,5.648371429,0.043456503,,,
16/05/2022, $132.83 ,171.282,195.5778143,0.182909089, $18.37 ,22.70678,25.08523333,0.129467821," $11,988.43 ",13585.4954,14026.33929,0.036772454, $48.05 ,55.89092,58.7776381,0.060083632, $5.05 ,5.384,5.591228571,0.041035361,,,
23/05/2022, $132.23 ,160.74,191.9250857,0.235839717, $18.88 ,20.84618,24.49242381,0.193117092," $12,131.66 ",13076.7416,13846.82438,0.063477131, $49.03 ,53.97658,58.26494286,0.087467093, $5.15 ,5.248,5.531904762,0.055127138,,,
31/05/2022, $140.70 ,149.216,188.1998476,0.277070701, $19.62 ,19.96498,23.96423333,0.203845932," $12,320.12 ",12737.2378,13678.63319,0.076411213, $49.44 ,52.11576,57.58925714,0.110711909, $5.09 ,5.186,5.472380952,0.056263448,,,
06/06/2022, $142.21 ,142.14,184.1672905,0.295537473, $19.34 ,19.2071,23.52337619,0.223213331," $12,245.40 ",12421.4302,13532.26981,0.090714834, $48.72 ,50.24872,56.83770476,0.13523245, $5.09 ,5.134,5.416666667,0.055533726,,,
13/06/2022, $138.98 ,138.98326,179.848719,0.294038416, $16.87 ,19.1052,23.0581381,0.234345393," $11,244.26 ",12283.1652,13365.78024,0.096281547, $43.58 ,48.93434,55.83869524,0.158441807, $4.82 ,5.108,5.366190476,0.053566489,,,
21/06/2022, $141.87 ,137.38926,176.784719,0.277687031, $17.14 ,18.8926,22.72875714,0.223813136," $11,613.23 ",12135.2432,13251.9981,0.096162332, $42.36 ,48.62628,54.96800476,0.149721527, $4.83 ,5.058,5.323809524,0.055033028,,,
27/06/2022, $147.18 ,139.19726,173.8361476,0.235350507, $17.33 ,18.6152,22.32461429,0.214045833," $11,677.49 ",11985.974,13117.36333,0.096886379, $42.60 ,47.76248,54.03152381,0.14716238, $4.87 ,5.04,5.27,0.047227926,,,
05/07/2022, $142.28 ,142.18726,169.9811476,0.195353278, $16.04 ,18.369,21.8061381,0.214325503," $11,689.70 ",11910.9338,12983.08419,0.09171756, $40.07 ,46.62484,52.95575238,0.158010118, $4.69 ,4.996,5.218571429,0.047456595,,,
11/07/2022, $149.74 ,142.50226,166.6504762,0.161272054, $15.78 ,18.0588,21.29185238,0.20485695," $11,541.10 ",11820.0996,12858.19686,0.089947884, $40.16 ,45.33908,51.84798095,0.16207463, $4.66 ,4.94,5.1619,0.047619048,,,
18/07/2022, $163.34 ,144.00818,164.5761857,0.125921503, $18.14 ,17.3424,21.0026619,0.201734012," $12,093.02 ",11694.0146,12781.82333,0.089953454, $42.79 ,43.46456,50.99862857,0.176060903, $5.16 ,4.86,5.141185714,0.054493355,,,
25/07/2022, $162.74 ,148.88016,162.4538048,0.083406936, $18.24 ,16.6314,20.6969,0.222840386," $12,426.26 ",11553.1536,12714.61738,0.093468469, $46.61 ,41.75186,50.37154286,0.184917768, $5.21 ,4.77398,5.131185714,0.068561557,,,
01/08/2022, $171.76 ,153.05416,161.8299952,0.051093591, $19.27 ,16.8866,20.50899524,0.187942059," $12,736.19 ",11722.9046,12685.232,0.075558523, $47.52 ,41.59502,49.8597381,0.173935476, $5.27 ,4.84198,5.144995238,0.057498148,,,
08/08/2022, $171.76 ,157.97016,160.8004667,0.016478274, $18.72 ,17.1074,20.1351381,0.161755428," $13,047.19 ",11885.512,12644.65605,0.058184504, $49.77 ,42.44638,49.38734762,0.139463955, $5.28 ,4.91798,5.142138095,0.042454185,,,
15/08/2022, $173.85 ,163.86714,159.8950905,-0.022847567, $19.16 ,17.4962,19.69732857,0.114857471," $13,181.09 ",12097.252,12595.243,0.037780723, $50.59 ,43.42968,48.94474286,0.10900734, $5.18 ,4.99798,5.132138095,0.025899246,,,
22/08/2022, $171.37 ,168.68996,158.647,-0.058603956, $17.95 ,18.0324,19.17356667,0.063585372," $12,655.84 ",12368.75,12500.43033,0.010404712, $49.59 ,45.37016,48.48670952,0.06284481, $5.07 ,5.11598,5.107138095,-0.001743965,,,
29/08/2022, $169.92 ,170.29598,157.5789048,-0.074841544, $16.34 ,18.7088,18.63928095,-0.004255052," $12,124.87 ",12696.748,12385.69176,-0.025654402, $48.03 ,47.45688,48.0374381,0.012086751, $5.09 ,5.22,5.083328571,-0.026850968,,,
06/09/2022, $159.75 ,171.73198,156.3508095,-0.096282757, $14.47 ,18.6694,18.2439,-0.02939754," $12,132.67 ",12809.3116,12311.72643,-0.041011995, $46.66 ,48.81664,47.5283,-0.027612887, $5.10 ,5.202,5.070947619,-0.025696545,,,
12/09/2022, $160.97 ,169.32998,154.9755714,-0.089174434, $14.55 ,18.2882,17.85707143,-0.02963694," $12,270.19 ",12749.0326,12243.1309,-0.041230147, $47.60 ,49.10044,47.01580476,-0.043793846, $5.19 ,5.178,5.060471429,-0.022645197,,,
19/09/2022, $149.87 ,167.172,153.7274762,-0.089707906, $14.03 ,17.3282,17.56671429,0.016999094," $11,613.57 ",12628.3302,12176.56557,-0.038899707, $42.00 ,48.92868,46.34870952,-0.061424943, $4.69 ,5.144,5.035233333,-0.023191187,,,
26/09/2022, $133.89 ,162.376,152.5798571,-0.073165605, $12.82 ,16.494,17.20590476,0.055517801," $11,101.50 ",12472.9308,12086.87448,-0.034775153, $41.17 ,48.49512,45.91588095,-0.062641965, $4.37 ,5.126,4.989042857,-0.031340307,,,
03/10/2022, $133.57 ,154.88,151.9427143,-0.02199061, $13.66 ,15.4674,16.98690476,0.11127012," $11,230.44 ",12159.4282,12050.676,-0.009683698, $42.45 ,46.77682,45.65642381,-0.02639518, $4.62 ,5.028,4.975233333,-0.011421356,,,
10/10/2022, $136.41 ,147.61,152.1131905,0.033012173, $12.12 ,14.4426,16.68944286,0.185317326," $10,766.69 ",11848.5608,11992.49781,0.01336874, $42.80 ,45.09344,45.40689524,0.007322882, $4.57 ,4.888,4.952138095,0.014049966,,,
17/10/2022, $141.88 ,142.942,152.5727143,0.067879294, $12.77 ,13.9062,16.39839524,0.195175444," $10,972.97 ",11669.6754,11937.32233,0.024391471, $45.37 ,43.97632,45.2326381,0.027691174, $4.73 ,4.794,4.932138095,0.029204671,,,
24/10/2022, $150.14 ,139.124,153.0222381,0.092568523, $13.85 ,13.43626,16.12368095,0.194037614," $11,210.38 ",11396.4776,11884.47733,0.043531076, $48.77 ,43.20586,45.20092381,0.040905003, $4.49 ,4.687,4.903566667,0.048233111,,,
31/10/2022, $160.98 ,139.178,153.9162238,0.091553136, $14.23 ,13.08066,15.88044286,0.196765961," $11,156.35 ",11137.0342,11832.61771,0.062348664, $50.51 ,42.75942,45.28597619,0.050021406, $4.48 ,4.595,4.874519048,0.062392645,,,
07/11/2022, $179.32 ,144.596,155.8371762,0.062687799, $16.39 ,13.04446,15.85763333,0.171650091," $11,352.43 ",11056.3946,11837.76848,0.068828783, $54.01 ,44.11364,45.78266667,0.030903838, $4.78 ,4.555,4.872614286,0.066446503,,,
14/11/2022, $178.19 ,153.746,157.5667,0.02144172, $17.00 ,13.32566,15.85087143,0.148559326," $11,492.62 ",11067.3648,11832.02514,0.066534925, $54.53 ,45.98068,46.36233333,0.006998986, $4.87 ,4.577,4.874519048,0.061092207,,,
21/11/2022, $178.46 ,162.102,159.0562238,-0.017066996, $16.53 ,13.87226,15.81263333,0.117406264," $11,310.82 ",11091.7624,11814.56505,0.063903624, $55.00 ,48.2927,46.95296667,-0.024357548, $4.85 ,4.609,4.873566667,0.054549828,,,
28/11/2022, $183.45 ,169.418,161.0169381,-0.045794832, $17.27 ,14.847,15.87110952,0.059317088," $11,546.77 ",11236.9486,11807.75919,0.049434642, $54.49 ,50.63768,47.63991905,-0.055012359, $5.08 ,4.67,4.892138095,0.043727972,,,
05/12/2022, $188.45 ,176.08,162.8604619,-0.07014882, $17.58 ,15.5986,15.95687143,0.020376013," $11,425.51 ",11304.519,11802.25524,0.043563575, $54.21 ,52.56446,48.30879048,-0.078508907, $5.02 ,4.694,4.909285714,0.0428856,,,
12/12/2022, $191.11 ,181.57398,164.1828476,-0.09100064, $18.79 ,16.2816,15.98763333,-0.015644847," $11,571.64 ",11371.7984,11777.42776,0.035053746, $52.84 ,53.70834,48.78710952,-0.093139678, $5.11 ,4.812,4.906904762,0.01857236,,,
19/12/2022, $196.40 ,183.93198,165.7857048,-0.092394477, $16.63 ,16.9524,15.91063333,-0.062655119," $10,753.57 ",11425.6312,11697.7759,0.025307373, $52.02 ,54.44768,49.04464286,-0.103861019, $4.67 ,4.92,4.881190476,-0.008310391,,,
27/12/2022, $192.44 ,187.57398,166.7704667,-0.108103894, $15.10 ,17.4326,15.71187143,-0.113955535," $10,502.08 ",11469.4736,11591.38995,0.01160878, $52.30 ,54.21368,49.27224286,-0.094490495, $4.69 ,4.986,4.853571429,-0.028236369,,,
03/01/2023, $213.04 ,190.36998,168.7361857,-0.101548039, $15.01 ,17.3584,15.5353,-0.121459027," $10,613.06 ",11321.6652,11475.47933,0.014492907, $57.69 ,53.71208,49.64921429,-0.070431561, $4.83 ,4.946,4.832142857,-0.023572907,,,
09/01/2023, $216.64 ,196.28798,170.7738048,-0.117772227, $16.92 ,17.073,15.4285381,-0.097178933," $11,084.01 ",11159.9166,11375.61843,0.019460635, $64.28 ,53.17064,50.30099524,-0.044642262, $5.04 ,4.914,4.82547619,-0.017564248,,,
17/01/2023, $213.42 ,201.926,172.7764,-0.136580383, $17.87 ,16.622,15.42501429,-0.066971729," $11,223.41 ",10973.1746,11307.40786,0.029779999, $64.74 ,53.8092,51.02253333,-0.043041644, $4.91 ,4.864,4.817857143,-0.009397731,,,
23/01/2023, $214.75 ,206.3889,174.9111619,-0.146578524, $20.63 ,16.4898,15.6293,-0.041715144," $11,691.89 ",10904.8734,11286.78976,0.032665072, $66.98 ,55.82414,51.92500476,-0.058209515, $4.86 ,4.868,4.806904762,-0.012571037,,,
30/01/2023, $218.97 ,210.0589,177.7311619,-0.147635466, $21.95 ,16.3064,15.98525238,-0.014631538," $12,269.56 ",10835.228,11293.3079,0.03733468, $67.02 ,58.20542,52.89449048,-0.079248207, $4.94 ,4.828,4.799285714,-0.005812608,,,
06/02/2023, $215.77 ,215.3649,180.3406857,-0.162321983, $23.02 ,17.1066,16.38872857,-0.031184684," $12,150.22 ",11022.8908,11287.59495,0.021785961, $65.90 ,61.19796,53.76590476,-0.112776404, $4.73 ,4.866,4.777380952,-0.018735528,,,
13/02/2023, $221.33 ,215.9109,183.7435429,-0.145336634, $23.05 ,18.4764,16.81814762,-0.07194528," $12,071.29 ",11376.3856,11309.39081,-0.005549929, $67.62 ,64.14212,54.98593333,-0.135401281, $4.78 ,4.916,4.781666667,-0.028103208,,,
21/02/2023, $210.84 ,216.8489,187.4078286,-0.13963703, $23.89 ,20.0784,17.34505238,-0.11442346," $11,684.14 ",11683.8164,11337.13567,-0.02967105, $67.32 ,65.78522,56.23094286,-0.141924363, $4.75 ,4.896,4.799766667,-0.020259223,,,
27/02/2023, $216.12 ,216.332,191.338781,-0.1156451, $23.90 ,21.30376,17.8328619,-0.145225862," $11,699.63 ",11881.2722,11359.47819,-0.044599174, $69.41 ,66.45356,57.5150381,-0.128773024, $4.85 ,4.844,4.810719048,-0.006862052,,,
06/03/2023, $214.75 ,216.606,195.0692571,-0.10028751, $24.45 ,22.50676,18.41999048,-0.167120697," $11,827.92 ",11973.4176,11410.01329,-0.047633415, $75.72 ,66.96876,59.08230476,-0.104156308, $4.85 ,4.81202,4.824290476,0.002529995,,,
13/03/2023, $213.56 ,215.762,198.4825857,-0.080911324, $26.40 ,23.16116,19.0690381,-0.155010489," $11,773.11 ",11974.9668,11448.11519,-0.044750412, $74.23 ,67.45446,60.4568381,-0.094264252, $4.72 ,4.81002,4.823814286,0.002922518,,,
20/03/2023, $207.86 ,215.31998,201.2311571,-0.067780347, $27.59 ,23.66216,19.72327619,-0.142770083," $12,013.99 ",11886.6402,11486.38233,-0.033315992, $74.20 ,69.19468,61.66774762,-0.10143813, $4.72 ,4.79202,4.834766667,0.009056497,,,
